Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest NPC,Nearest NPC Distance
457 ANG MO KIO AVE 10,457 ANG MO KIO AVENUE 10,1.36569761910875,103.858941954115,ANG MO KIO MRT STATION (NS16),1.144520276464019,MYVILLAGE AT SERANGOON GARDEN,0.6941949209652198,Ang Mo Kio South Neighbourhood Police Centre,0.935858948716504
112 ANG MO KIO AVE 4,112 ANG MO KIO AVENUE 4,1.37127865145519,103.835766565741,MAYFLOWER MRT STATION (TE6),0.09139732274024512,AMK HUB,1.428574317946656,Ang Mo Kio South Neighbourhood Police Centre,1.7725902322863698
223 ANG MO KIO AVE 1,223 ANG MO KIO AVENUE 1,1.36604808445916,103.838122716883,MAYFLOWER MRT STATION (TE6),0.6264522144166403,AMK HUB,1.2095925888768713,Bishan Neighbourhood Police Centre,1.4055652005311854
134 BEDOK RESERVOIR RD,134 BEDOK RESERVOIR ROAD,1.33287858460019,103.912838489269,KAKI BUKIT MRT STATION (DT28),0.5393770297320183,DJITSUN MALL BEDOK,2.004465016897079,Bedok Neighbourhood Police Centre,2.6928244951952895
122 BEDOK RESERVOIR RD,122 BEDOK RESERVOIR ROAD,1.33197886752323,103.910623668728,KAKI BUKIT MRT STATION (DT28),0.4102613020303404,DJITSUN MALL BEDOK,2.202991026171625,Marine Parade Neighbourhood Police Centre,2.8893856507001208
141 BEDOK RESERVOIR RD,141 BEDOK RESERVOIR ROAD,1.33530647237824,103.913462151262,BEDOK NORTH MRT STATION (DT29),0.5059473584512634,DJITSUN MALL BEDOK,2.060023926872887,Bedok Neighbourhood Police Centre,2.639274389314632
414 BEDOK NTH AVE 2,414 BEDOK NORTH AVENUE 2,1.33004344242587,103.929931844469,BEDOK MRT STATION (EW5),0.6742538745047516,DJITSUN MALL BEDOK,0.43831240865381565,Bedok Neighbourhood Police Centre,0.8462005923381464
104 BEDOK RESERVOIR RD,104 BEDOK RESERVOIR ROAD,1.32924536652386,103.909923721507,KAKI BUKIT MRT STATION (DT28),0.6567523617108376,SINGAPORE POST CENTRE,2.022345391994035,Marine Parade Neighbourhood Police Centre,2.6034245165701324
9 BEDOK STH AVE 2,9 BEDOK SOUTH AVENUE 2,1.32320974180703,103.936904011861,BEDOK MRT STATION (EW5),0.7739642336982117,BEDOK MALL,0.8669462772350558,Bedok Neighbourhood Police Centre,1.0564615171307659
14 BEDOK STH AVE 2,14 BEDOK SOUTH AVENUE 2,1.3213611911805,103.936185399688,BEDOK MRT STATION (EW5),0.748308431662152,BEDOK MALL,0.856844000964204,Bedok Neighbourhood Police Centre,1.2656194735827082
1 CHAI CHEE RD,1 CHAI CHEE ROAD,1.32796879176302,103.922716018139,BEDOK NORTH MRT STATION (DT29),0.9190359583772761,DJITSUN MALL BEDOK,0.7875157387754403,Bedok Neighbourhood Police Centre,1.679588338213887
94B BEDOK NTH AVE 4,94B BEDOK NORTH AVENUE 4,1.33387673357825,103.942883460977,TANAH MERAH MRT STATION (EW4),0.837656747056177,EASTPOINT MALL,1.4949084894489886,Bedok Neighbourhood Police Centre,0.660078503776624
639 BEDOK RESERVOIR RD,639 BEDOK RESERVOIR ROAD,1.33166324925224,103.904625609758,KAKI BUKIT MRT STATION (DT28),0.5626807719569701,SINGAPORE POST CENTRE,1.7759146476879832,Marine Parade Neighbourhood Police Centre,3.0284831877024505
235 BISHAN ST 22,235 BISHAN STREET 22,1.35847822127518,103.846408011135,BISHAN MRT STATION (CC15),0.8523761149017283,JUNCTION 8,0.9268794251288589,Bishan Neighbourhood Police Centre,0.16282900736952605
268 BISHAN ST 24,268 BISHAN STREET 24,1.35761490834313,103.842145079114,BISHAN MRT STATION (NS17),1.006174967060813,JUNCTION 8,1.0816717673818341,Bishan Neighbourhood Police Centre,0.6189063908994948
311 SHUNFU RD,311 SHUNFU ROAD,1.35088220305116,103.839339699004,MARYMOUNT MRT STATION (CC16),0.24202037255981132,JUNCTION 8,1.048201293510357,Bishan Neighbourhood Police Centre,1.2076320106108496
117 BISHAN ST 12,117 BISHAN STREET 12,1.34701742106562,103.849986659939,BISHAN MRT STATION (NS17),0.4717348028686476,JUNCTION 8,0.40856947051622605,Bishan Neighbourhood Police Centre,1.2260564172974524
253 BISHAN ST 22,253 BISHAN STREET 22,1.36224314715991,103.843102386534,ANG MO KIO MRT STATION (NS16),1.1163010288895674,AMK HUB,0.9942288906457907,Bishan Neighbourhood Police Centre,0.7111289810370294
221 BISHAN ST 23,221 BISHAN STREET 23,1.35784120462222,103.848940368039,BISHAN MRT STATION (CC15),0.7259329370222071,JUNCTION 8,0.8186346794968096,Bishan Neighbourhood Police Centre,0.13690501706083064
401 SIN MING AVE,401 SIN MING AVENUE,1.36250549567624,103.833185320675,BRIGHT HILL MRT STATION (TE7),0.09235503389730138,THOMSON PLAZA,0.9602081978263312,Bishan Neighbourhood Police Centre,1.697001866952262
220 BT BATOK EAST AVE 3,220 BUKIT BATOK EAST AVENUE 3,1.34745649001205,103.754710439758,BUKIT BATOK MRT STATION (NS2),0.5981019935390364,CATHAY CINEPLEX WEST MALL,0.6779137634041027,Bukit Batok Neighbourhood Police Centre,0.4618151381771779
332 BT BATOK ST 32,332 BUKIT BATOK STREET 32,1.36375968270148,103.748197987376,BUKIT GOMBAK MRT STATION (NS3),0.6980063794941882,CATHAY CINEPLEX WEST MALL,1.523398064005145,Bukit Batok Neighbourhood Police Centre,1.992705917347716
539 BT BATOK ST 52,539 BUKIT BATOK STREET 52,1.35476518284145,103.750885053123,BUKIT GOMBAK MRT STATION (NS3),0.4393961112592993,CATHAY CINEPLEX WEST MALL,0.5513065069409787,Bukit Batok Neighbourhood Police Centre,1.0565039875384967
133 BT BATOK WEST AVE 6,133 BUKIT BATOK WEST AVENUE 6,1.3515931010255,103.744955936049,BUKIT BATOK MRT STATION (NS2),0.586260883187266,CATHAY CINEPLEX WEST MALL,0.5017068865800278,Bukit Batok Neighbourhood Police Centre,1.533110151371062
368 BT BATOK ST 31,368 BUKIT BATOK STREET 31,1.36038104862798,103.750923865594,BUKIT GOMBAK MRT STATION (NS3),0.21909451667648416,CATHAY CINEPLEX WEST MALL,1.1592112294193333,Bukit Batok Neighbourhood Police Centre,1.511390226298302
257 BT BATOK EAST AVE 4,257 BUKIT BATOK EAST AVENUE 4,1.3511708841554,103.757984853389,BUKIT BATOK MRT STATION (NS2),0.9655352253442038,CATHAY CINEPLEX WEST MALL,0.982303310411417,Bukit Batok Neighbourhood Police Centre,0.23688812065078854
287 BT BATOK EAST AVE 3,287 BUKIT BATOK EAST AVENUE 3,1.34713763194145,103.758527151736,BUKIT BATOK MRT STATION (NS2),1.0181659037363917,CATHAY CINEPLEX WEST MALL,1.0863486641999052,Bukit Batok Neighbourhood Police Centre,0.21923060632783514
351 BT BATOK ST 34,351 BUKIT BATOK STREET 34,1.36187785549525,103.74945549722,BUKIT GOMBAK MRT STATION (NS3),0.44643914799616163,CATHAY CINEPLEX WEST MALL,1.3102320949887334,Bukit Batok Neighbourhood Police Centre,1.7411464386177804
38 BEO CRES,38 BEO CRESCENT,1.28855393184563,103.827290023383,TIONG BAHRU MRT STATION (EW17),0.27312784127048834,TIONG BAHRU PLAZA,0.23495180222888104,Bukit Merah West Neighbourhood Police Centre,0.5424728554734362
6 EVERTON PK,6 EVERTON PARK,1.27667381111121,103.838789134895,OUTRAM PARK MRT STATION (NE3),0.3464243632339431,100 AM,0.5697728873970419,Bukit Merah East Neighbourhood Police Centre,0.21286682716923122
28 TIONG BAHRU RD,28 TIONG BAHRU ROAD,1.28569738247167,103.830391160227,TIONG BAHRU MRT STATION (EW17),0.33058760760282413,TIONG BAHRU PLAZA,0.38472354599533837,Bukit Merah West Neighbourhood Police Centre,0.7772384969164012
142 PETIR RD,142 PETIR ROAD,1.37639172444397,103.767912823562,PETIR LRT STATION (BP7),0.20831632692982444,BUKIT PANJANG PLAZA,0.5569442206502859,Bukit Panjang Neighbourhood Police Centre,1.2415857619982036
404 FAJAR RD,404 FAJAR ROAD,1.38063876738095,103.767550485267,PETIR LRT STATION (BP7),0.3342540482988514,BUKIT PANJANG PLAZA,0.3638519451534584,Bukit Panjang Neighbourhood Police Centre,0.8353458635275033
511 JELAPANG RD,511 JELAPANG ROAD,1.38781353239945,103.768439867751,SEGAR LRT STATION (BP11),0.12896696805178312,GREENRIDGE SHOPPING CENTRE,0.3634755506003445,Bukit Panjang Neighbourhood Police Centre,0.37879840227863354
141 PETIR RD,141 PETIR ROAD,1.37587156219346,103.768135702472,PETIR LRT STATION (BP7),0.2684942398119517,BUKIT PANJANG PLAZA,0.6157284646674407,Bukit Panjang Neighbourhood Police Centre,1.2882357972009548
413 SAUJANA RD,413 SAUJANA ROAD,1.3823035279606,103.768801155885,FAJAR LRT STATION (BP10),0.3427342893513387,FAJAR SHOPPING CENTRE,0.3117609066261459,Bukit Panjang Neighbourhood Police Centre,0.6043411694015107
507 JELAPANG RD,507 JELAPANG ROAD,1.38655566901666,103.767999747519,SEGAR LRT STATION (BP11),0.22432125528024274,GREENRIDGE SHOPPING CENTRE,0.23477809566702587,Bukit Panjang Neighbourhood Police Centre,0.4151643695001249
656 SENJA RD,656 SENJA ROAD,1.38761134448697,103.764588708773,JELAPANG LRT STATION (BP12),0.09716031427569266,GREENRIDGE SHOPPING CENTRE,0.30557687426773816,Bukit Panjang Neighbourhood Police Centre,0.7967449784892958
433 BT PANJANG RING RD,433 BUKIT PANJANG RING ROAD,1.38573032403926,103.771212580732,FAJAR LRT STATION (BP10),0.1336556486112729,FAJAR SHOPPING CENTRE,0.19283161972065416,Bukit Panjang Neighbourhood Police Centre,0.14062710989859611
3 QUEEN'S RD,3 QUEEN'S ROAD,1.32287761525628,103.811647694363,BOTANIC GARDENS MRT STATION (CC19),0.38053946815355166,HOLLAND PIAZZA,2.2711377135155857,Bukit Timah Neighbourhood Police Centre,0.08643854930949225
8 TOH YI DR,8 TOH YI DRIVE,1.33796491184368,103.774015746707,BEAUTY WORLD MRT STATION (DT5),0.41273830512025633,BUKIT TIMAH SEVEN MILE FLYOVER,0.46819621128112665,Bukit Batok Neighbourhood Police Centre,2.1218436638264513
29 KELANTAN RD,29 KELANTAN ROAD,1.30573440556914,103.857121480845,JALAN BESAR MRT STATION (DT22),0.21239965088268112,SIM LIM TOWER,0.34984589767891683,Rochor Neighbourhood Police Centre,0.3817690196946258
403 CHOA CHU KANG AVE 3,403 CHOA CHU KANG AVENUE 3,1.37949409265012,103.73888752547,SOUTH VIEW LRT STATION (BP2),0.7175114197730074,SUNSHINE PLACE,0.17812702211984843,Choa Chu Kang Neighbourhood Police Centre,1.8319680152144435
425 CHOA CHU KANG AVE 4,425 CHOA CHU KANG AVENUE 4,1.38121893045435,103.739482403988,SOUTH VIEW LRT STATION (BP2),0.6538523143436044,SUNSHINE PLACE,0.3729807718023518,Choa Chu Kang Neighbourhood Police Centre,1.6293365230729966
687C CHOA CHU KANG DR,687C CHOA CHU KANG DRIVE,1.40368559369126,103.751204967067,YEW TEE MRT STATION (NS5),0.8038330293583463,YEW TEE SQUARE,0.7407971750137808,Choa Chu Kang Neighbourhood Police Centre,1.2062948423030389
505 CHOA CHU KANG ST 51,505 CHOA CHU KANG STREET 51,1.38907418639043,103.742140885339,CHOA CHU KANG MRT STATION (NS4),0.4813757261903552,LIMBANG SHOPPING CENTRE,0.3861268846302207,Choa Chu Kang Neighbourhood Police Centre,0.7107455319916098
552 CHOA CHU KANG ST 52,552 CHOA CHU KANG STREET 52,1.39461061740799,103.742663804267,YEW TEE MRT STATION (NS5),0.6193020820599255,LIMBANG SHOPPING CENTRE,0.2858867879739638,Choa Chu Kang Neighbourhood Police Centre,0.2574206777439292
151 JLN TECK WHYE,151 JALAN TECK WHYE,1.37841061448898,103.757251128701,PHOENIX LRT STATION (BP5),0.08583027283538529,JUNCTION 10,0.38859077522359103,Bukit Panjang Neighbourhood Police Centre,1.8642922635577424
458 CHOA CHU KANG AVE 4,458 CHOA CHU KANG AVENUE 4,1.37810129875023,103.73600232931,SOUTH VIEW LRT STATION (BP2),1.061147383945492,SUNSHINE PLACE,0.3357187119247238,Choa Chu Kang Neighbourhood Police Centre,2.1081088233572816
484D CHOA CHU KANG AVE 5,484D CHOA CHU KANG AVENUE 5,1.37534797754277,103.737317097286,SOUTH VIEW LRT STATION (BP2),1.043485610098884,SUNSHINE PLACE,0.34058714830777004,Choa Chu Kang Neighbourhood Police Centre,2.3248904821502703
485B CHOA CHU KANG AVE 5,485B CHOA CHU KANG AVENUE 5,1.37429936592367,103.738807275182,SOUTH VIEW LRT STATION (BP2),0.9821228318125365,SUNSHINE PLACE,0.40073886950476795,Choa Chu Kang Neighbourhood Police Centre,2.380926605388505
345 CHOA CHU KANG LOOP,345 CHOA CHU KANG LOOP,1.38280878340153,103.744790220928,CHOA CHU KANG LRT STATION (BP1),0.21826802792060526,SHAW THEATRES LOT ONE,0.25632626541746556,Choa Chu Kang Neighbourhood Police Centre,1.3341439838653522
791 CHOA CHU KANG NTH 6,791 CHOA CHU KANG NORTH 6,1.39556435453546,103.749987137326,YEW TEE MRT STATION (NS5),0.3611087404565402,YEW TEE SQUARE,0.44053776074368206,Choa Chu Kang Neighbourhood Police Centre,0.563918066739667
633 CHOA CHU KANG NTH 6,633 CHOA CHU KANG NORTH 6,1.39669074814578,103.749255216403,YEW TEE MRT STATION (NS5),0.226073262507608,YEW TEE SQUARE,0.2960127890889692,Choa Chu Kang Neighbourhood Police Centre,0.5203015896392618
617 CHOA CHU KANG NTH 7,617 CHOA CHU KANG NORTH 7,1.40047053163504,103.746343470361,YEW TEE MRT STATION (NS5),0.3470895543084293,YEW TEE SQUARE,0.2518088338660885,Choa Chu Kang Neighbourhood Police Centre,0.6481125995455044
156 JLN TECK WHYE,156 JALAN TECK WHYE,1.37883825439681,103.756635416804,PHOENIX LRT STATION (BP5),0.15321356428444372,JUNCTION 10,0.4265713243391683,Bukit Panjang Neighbourhood Police Centre,1.9007990421490621
525 CHOA CHU KANG ST 51,525 CHOA CHU KANG STREET 51,1.39150689178146,103.741538653261,CHOA CHU KANG MRT STATION (NS4),0.7522049910608041,LIMBANG SHOPPING CENTRE,0.24365036348899596,Choa Chu Kang Neighbourhood Police Centre,0.5292914171033247
34 EUNOS CRES,34 EUNOS CRESCENT,1.32101348298356,103.900972794677,EUNOS MRT STATION (EW7),0.28536453282943824,WISMA GEYLANG SERAI,0.6847670478661131,Geylang Neighbourhood Police Centre,1.992000778055973
413 EUNOS RD 5,413 EUNOS ROAD 5,1.31851757833444,103.898787544418,EUNOS MRT STATION (EW7),0.5130712667705413,WISMA GEYLANG SERAI,0.31624445439896265,Geylang Neighbourhood Police Centre,1.6379007960219492
842 SIMS AVE,842 SIMS AVENUE,1.31795272075266,103.901609990635,EUNOS MRT STATION (EW7),0.27149396910065043,WISMA GEYLANG SERAI,0.5599937343737249,Geylang Neighbourhood Police Centre,1.8873589092997878
652 HOUGANG AVE 8,652 HOUGANG AVENUE 8,1.37240804310722,103.881598248704,HOUGANG MRT STATION (NE14),1.204995355679078,HOUGANG 1,0.43713803655417904,Hougang Neighbourhood Police Centre,0.43175386001764765
573 HOUGANG ST 51,573 HOUGANG STREET 51,1.377556511693,103.887555722487,BUANGKOK MRT STATION (NE15),0.8555894556109674,SENGKANG GRAND MALL,0.8328253593078626,Hougang Neighbourhood Police Centre,0.46046547135714344
937 HOUGANG ST 92,937 HOUGANG STREET 92,1.37474487311265,103.879297103173,HOUGANG MRT STATION (NE14),1.504210282971293,HOUGANG 1,0.10965162194755919,Hougang Neighbourhood Police Centre,0.6340659121904474
130 LOR AH SOO,130 LORONG AH SOO,1.35128004840606,103.886489897616,KOVAN MRT STATION (NE13),1.0021384517198968,UPPER SERANGOON SHOPPING CENTRE,0.8861719190153224,Serangoon Neighbourhood Police Centre,1.7757848842550878
360 HOUGANG AVE 5,360 HOUGANG AVENUE 5,1.36942715572488,103.895551675617,HOUGANG MRT STATION (NE14),0.40899779584292206,HOUGANG MALL,0.39414007349332597,Hougang Neighbourhood Police Centre,1.2940941425395736
953 HOUGANG AVE 9,953 HOUGANG AVENUE 9,1.37602518905245,103.877538033383,HOUGANG MRT STATION (NE14),1.7318367744861003,HOUGANG 1,0.2177664952134634,Hougang Neighbourhood Police Centre,0.849451910737588
928 HOUGANG ST 91,928 HOUGANG STREET 91,1.37665907953019,103.881516333231,HOUGANG MRT STATION (NE14),1.347091731734688,HOUGANG 1,0.25028071764674104,Hougang Neighbourhood Police Centre,0.4656843399665247
372 JURONG EAST ST 32,372 JURONG EAST STREET 32,1.34865823382569,103.731789499274,CHINESE GARDEN MRT STATION (EW25),0.7068501791526046,CATHAY CINEPLEX WEST MALL,1.9435629621673531,Jurong East Neighbourhood Police Centre,1.1249645026773483
205 JURONG EAST ST 21,205 JURONG EAST STREET 21,1.33756440098279,103.742881138117,JURONG EAST MRT STATION (EW24 / NS1),0.4949828264580096,WESTGATE,0.3790254736239077,Jurong East Neighbourhood Police Centre,0.6899678389184533
221 JURONG EAST ST 21,221 JURONG EAST STREET 21,1.34084174986254,103.736918269895,CHINESE GARDEN MRT STATION (EW25),0.5089375133962138,WESTGATE,0.9874463284093659,Jurong East Neighbourhood Police Centre,0.08667819034766651
225 JURONG EAST ST 21,225 JURONG EAST STREET 21,1.34178121001946,103.737251510685,CHINESE GARDEN MRT STATION (EW25),0.5213349060077663,WESTGATE,1.046159786394119,Jurong East Neighbourhood Police Centre,0.18401756974261962
251 JURONG EAST ST 24,251 JURONG EAST STREET 24,1.34316585637535,103.73967649195,CHINESE GARDEN MRT STATION (EW25),0.7921930926197809,WESTGATE,1.0589261646734944,Jurong East Neighbourhood Police Centre,0.4339269052581679
201 JURONG EAST ST 21,201 JURONG EAST STREET 21,1.3364056697524,103.743075430286,JURONG EAST MRT STATION (EW24 / NS1),0.3721863409765425,WESTGATE,0.2523142040927269,Jurong East Neighbourhood Police Centre,0.7705074671929726
278 TOH GUAN RD,278 TOH GUAN ROAD,1.34090157770535,103.746437082019,BUKIT BATOK MRT STATION (NS2),0.968820173477033,IMM BUILDING,0.6720255695719949,Jurong East Neighbourhood Police Centre,1.0273224530483926
216 JURONG EAST ST 21,216 JURONG EAST STREET 21,1.33953084548923,103.73780943839,CHINESE GARDEN MRT STATION (EW25),0.6589742425860192,WESTGATE,0.8127887964898451,Jurong East Neighbourhood Police Centre,0.09252617783770478
286C TOH GUAN RD,286C TOH GUAN ROAD,1.33894552718533,103.744452232566,JURONG EAST MRT STATION (EW24 / NS1),0.6876503717634106,IMM BUILDING,0.5277940161548081,Jurong East Neighbourhood Police Centre,0.8137212173411028
180A BOON LAY DR,180A BOON LAY DRIVE,1.34761769756975,103.708643921054,BOON LAY MRT STATION (EW27),1.0424791571294727,GOLDEN VILLAGE (GV JURONG POINT),0.9337325819397718,Jurong West Neighbourhood Police Centre,0.673669572985081
435 JURONG WEST ST 42,435 JURONG WEST STREET 42,1.35211011264928,103.723687896053,LAKESIDE MRT STATION (EW26),0.9245594403490233,TAMAN JURONG SHOPPING CENTRE,1.9530142817693232,Jurong West Neighbourhood Police Centre,1.0717003469291977
646 JURONG WEST ST 61,646 JURONG WEST STREET 61,1.33946114326104,103.697110638396,PIONEER MRT STATION (EW28),0.2097097880414356,PIONEER MALL,0.24820654238955905,Nanyang Neighbourhood Police Centre,1.3867652131902632
668A JURONG WEST ST 64,668A JURONG WEST STREET 64,1.3418314445114,103.702880772704,BOON LAY MRT STATION (EW27),0.5040388745588879,GOLDEN VILLAGE (GV JURONG POINT),0.49884421007085433,Nanyang Neighbourhood Police Centre,1.0105427546016326
734 JURONG WEST ST 73,734 JURONG WEST STREET 73,1.34536325310096,103.700459730695,PIONEER MRT STATION (EW28),0.9323981535670024,GEK POH SHOPPING CENTRE,0.44611350073049455,Nanyang Neighbourhood Police Centre,0.6410421054978067
738 JURONG WEST ST 75,738 JURONG WEST STREET 75,1.3461618661461,103.700555451498,PIONEER MRT STATION (EW28),1.018999326443755,GEK POH SHOPPING CENTRE,0.38126869416581327,Nanyang Neighbourhood Police Centre,0.5531220305671185
327 TAH CHING RD,327 TAH CHING ROAD,1.33615146757288,103.722633358102,LAKESIDE MRT STATION (EW26),0.9207675509712667,TAMAN JURONG SHOPPING CENTRE,0.2817279656861843,Jurong East Neighbourhood Police Centre,1.681563313449185
155 YUNG LOH RD,155 YUNG LOH ROAD,1.32767173847341,103.722407547175,LAKESIDE MRT STATION (EW26),1.851546753651438,TAMAN JURONG SHOPPING CENTRE,0.8264188283176428,Jurong East Neighbourhood Police Centre,2.152288146437299
695 JURONG WEST CTRL 1,695 JURONG WEST CENTRAL 1,1.34256318025628,103.707422156902,BOON LAY MRT STATION (EW27),0.4653825163199104,GOLDEN VILLAGE (GV JURONG POINT),0.35552007271376906,Jurong West Neighbourhood Police Centre,1.0853619319168668
911 JURONG WEST ST 91,911 JURONG WEST STREET 91,1.34181837063727,103.686836939175,PIONEER MRT STATION (EW28),1.2569108038707992,PIONEER MALL,1.149294168001782,Nanyang Neighbourhood Police Centre,1.974797011374339
325 TAH CHING RD,325 TAH CHING ROAD,1.33598238025896,103.723127904618,LAKESIDE MRT STATION (EW26),0.951670025035561,TAMAN JURONG SHOPPING CENTRE,0.3222159955876918,Jurong East Neighbourhood Police Centre,1.633787511031924
665B JURONG WEST ST 64,665B JURONG WEST STREET 64,1.33979831711037,103.702943619809,BOON LAY MRT STATION (EW27),0.3714914697254304,GOLDEN VILLAGE (GV JURONG POINT),0.4176897073579373,Nanyang Neighbourhood Police Centre,1.236456286842368
629 JURONG WEST ST 65,629 JURONG WEST STREET 65,1.34251756766153,103.699667819397,PIONEER MRT STATION (EW28),0.6071300796591245,PIONEER MALL,0.2919255529356787,Nanyang Neighbourhood Police Centre,0.9694462395939264
362 YUNG AN RD,362 YUNG AN ROAD,1.33616155292127,103.719783396486,LAKESIDE MRT STATION (EW26),0.9096859042305006,TAMAN JURONG SHOPPING CENTRE,0.1647012203873034,Jurong West Neighbourhood Police Centre,1.5797435930455923
65 JLN MA'MOR,65 JALAN MA'MOR,1.3282038156885,103.857971481146,BOON KENG MRT STATION (NE9),1.0641190166866537,600 @ TOA PAYOH,1.0124472623233443,Toa Payoh Neighbourhood Police Centre,1.0981217638327336
62 JLN MA'MOR,62 JALAN MA'MOR,1.32811740290432,103.857554640243,BOON KENG MRT STATION (NE9),1.0736417829750897,600 @ TOA PAYOH,0.9837173109459068,Toa Payoh Neighbourhood Police Centre,1.0698225741697724
93 WHAMPOA DR,93 WHAMPOA DRIVE,1.32227606663002,103.854799917943,BOON KENG MRT STATION (NE9),0.8204959597091697,ERA APAC CENTRE,1.2062786467499864,Toa Payoh Neighbourhood Police Centre,1.4552520830287796
42 CAMBRIDGE RD,42 CAMBRIDGE ROAD,1.31600523636073,103.849791577341,FARRER PARK MRT STATION (NE8),0.6129634898464335,UNITED SQUARE,0.6996306595293365,Kampong Java Neighbourhood Police Centre,0.5739499108837172
40 CAMBRIDGE RD,40 CAMBRIDGE ROAD,1.31599301713962,103.848243053959,NOVENA MRT STATION (NS20),0.6969554971551237,UNITED SQUARE,0.5319273348587915,Kampong Java Neighbourhood Police Centre,0.48082659384471493
100 WHAMPOA DR,100 WHAMPOA DRIVE,1.32077947735201,103.854348739922,BOON KENG MRT STATION (NE9),0.8185915135854924,CITY SQUARE MALL,1.0709113309319582,Kampong Java Neighbourhood Police Centre,1.3070482812105637
682 RACE COURSE RD,682 RACE COURSE ROAD,1.31427769513245,103.855645647046,FARRER PARK MRT STATION (NE8),0.35728793667758013,CITY SQUARE MALL,0.3357509851878882,Rochor Neighbourhood Police Centre,0.7527755031213161
453 PASIR RIS DR 6,453 PASIR RIS DRIVE 6,1.37184727848388,103.957373296316,PASIR RIS MRT STATION (EW1),0.9089553626317436,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),0.7920762118122756,Pasir Ris Neighbourhood Police Centre,0.46076474095535586
181 PASIR RIS ST 11,181 PASIR RIS STREET 11,1.36439754319681,103.960572120493,TAMPINES EAST MRT STATION (DT33),1.1261780895903648,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),0.14143740935138222,Pasir Ris Neighbourhood Police Centre,0.45261915366707695
233 PASIR RIS DR 4,233 PASIR RIS DRIVE 4,1.37410323410336,103.961991002637,PASIR RIS MRT STATION (EW1),1.4174000097688861,LOYANG POINT,0.898628559132927,Pasir Ris Neighbourhood Police Centre,0.6930510533392621
558 PASIR RIS ST 51,558 PASIR RIS STREET 51,1.3668025831206,103.951713028603,PASIR RIS MRT STATION (EW1),0.7446003145124134,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),1.0252486158680583,Pasir Ris Neighbourhood Police Centre,0.892910954981406
243 PASIR RIS ST 21,243 PASIR RIS STREET 21,1.37155210403562,103.962993228282,PASIR RIS MRT STATION (EW1),1.5328975243839367,LOYANG POINT,0.5943453609171536,Pasir Ris Neighbourhood Police Centre,0.5191755607105687
711 PASIR RIS ST 72,711 PASIR RIS STREET 72,1.38172033104503,103.93811088156,PASIR RIS MRT STATION (EW1),1.5728064634437697,PASIR RIS WEST PLAZA,0.3031750258963271,Pasir Ris Neighbourhood Police Centre,2.813245150995913
622C PUNGGOL CTRL,622C PUNGGOL CENTRAL,1.4006620149821,103.910914385755,OASIS LRT STATION (PE6),0.27065023684995443,OASIS TERRACES,0.34768075448288294,Punggol Neighbourhood Police Centre,0.4556551287979623
196D PUNGGOL FIELD,196D PUNGGOL FIELD,1.39966081419517,103.907234511303,COVE LRT STATION (PE1),0.14759980599584052,OASIS TERRACES,0.7498570582472236,Punggol Neighbourhood Police Centre,0.7666410851406338
207B PUNGGOL PL,207B PUNGGOL PLACE,1.40032558873828,103.900735275237,PUNGGOL MRT STATION (NE17),0.4923296820073794,SHAW THEATRES WATERWAY POINT,0.7044844194003007,Sengkang Neighbourhood Police Centre,1.1310319225870578
163B PUNGGOL CTRL,163B PUNGGOL CENTRAL,1.39563022035357,103.913772153731,CORAL EDGE LRT STATION (PE3),0.23271903515431622,PUNGGOL PLAZA,0.1746004134297976,Punggol Neighbourhood Police Centre,0.24600640722044184
58 STRATHMORE AVE,58 STRATHMORE AVENUE,1.29308496028867,103.810788903719,QUEENSTOWN MRT STATION (EW19),0.5485658893336106,DAWSON PLACE,0.046448753283542234,Queenstown Neighbourhood Police Centre,1.024998569056453
131 CLARENCE LANE,131 CLARENCE LANE,1.29248316675519,103.815236243631,REDHILL MRT STATION (EW18),0.3582098495129796,DAWSON PLACE,0.47612246468714936,Bukit Merah West Neighbourhood Police Centre,1.1866048060402008
306 CANBERRA RD,306 CANBERRA ROAD,1.44567776517239,103.82242147898,SEMBAWANG MRT STATION (NS11),0.45868671690408946,SUN PLAZA,0.4285763904903147,Sembawang Neighbourhood Police Centre,0.31165232989176794
508C WELLINGTON CIRCLE,508C WELLINGTON CIRCLE,1.45288239563765,103.821431874269,SEMBAWANG MRT STATION (NS11),0.453043042352672,SUN PLAZA,0.5635945569855115,Sembawang Neighbourhood Police Centre,0.868573902768369
424 CANBERRA RD,424 CANBERRA ROAD,1.45383269452891,103.818731178228,SEMBAWANG MRT STATION (NS11),0.5514460564923661,SUN PLAZA,0.6326755261216096,Sembawang Neighbourhood Police Centre,0.9566923952490416
303B ANCHORVALE LINK,303B ANCHORVALE LINK,1.38742376759553,103.889848758135,RENJONG LRT STATION (SW8),0.11765059966588223,SENGKANG GRAND MALL,0.5881533078635034,Sengkang Neighbourhood Police Centre,0.7475876521129923
